Title,Author,PublishedAt,Description,URL
DEWALT XTREME 12V MAX Cordless Drill Combo Kit (DCK221F2) $102.32 + Free Shipping,StrongWeather642,2024-10-30T15:46:13Z,"Tool Liquidator LLC via Amazon [amazon.com] has DEWALT XTREME 12V MAX Cordless Drill Combo Kit (DCK221F2) for $102.32. Shipping is free

Product Description from StoreDCD701 12V MAX* Brushless 3/8 inc",https://slickdeals.net/f/17854383-dewalt-xtreme-12v-max-cordless-drill-combo-kit-dck221f2-102-32-free-shipping?utm_source=rss&utm_content=ht&utm_medium=RSS2
"Boeing Machinists Strike Ends, Setting The Stage For A Lengthy Recovery","Jerrold Lundquist, Contributor, 
 Jerrold Lundquist, Contributor
 https://www.forbes.com/sites/jerroldlundquist/",2024-11-05T13:24:15Z,"On the eve of the nation’s Presidential election, another important contest also marked by highly divided camps, came to resolution.",https://www.forbes.com/sites/jerroldlundquist/2024/11/05/boeing-machinists-strike-ends-setting-the-stage-for-a-lengthy-recovery/
【生成AIプラットフォーム「リートン」】最大規模のリニューアルに合わせて、狩野英孝さん起用の新WEB CMを公開 ～パートナーに見せる渾身の演技と爆笑必至のAIラブストーリーに注目！～,,2024-11-15T08:15:02Z,"[Wrtn Technologies, Inc.]
[画像1: https://prcdn.freetls.fastly.net/release_image/119361/58/119361-58-21493708bf403af107127b40e2261ffb-1920x1080.png?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bounds&...",https://prtimes.jp/main/html/rd/p/000000058.000119361.html
3COINSとドラマ＆映画【推しの子】がコラボレーション！限定グッズを11月11日（月）より販売開始します。,,2024-11-07T03:40:02Z,"[株式会社パルグループホールディングス]
　
[画像1: https://prcdn.freetls.fastly.net/release_image/11430/941/11430-941-4b588528fe40e3991f5a45cfc158fb4a-1280x720.jpg?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bound...",https://prtimes.jp/main/html/rd/p/000000941.000011430.html
Energy Drink Maker Celsius Misses On Q3 Earnings As Supply Chain Optimization Weighs On Margins: Details,Nabaparna Bhattacharya,2024-11-06T13:57:57Z,"Celsius Holdings, Inc. (NASDAQ:CELH) shares are trading lower on Wednesday. The company’s earnings per share in the third quarter was $0.00, missing the...",https://finance.yahoo.com/news/energy-drink-maker-celsius-misses-135757892.html
Canon Continues Fight Against Counterfeit Accessories,,2024-11-23T22:00:00Z,"From Canon USA:


Canon and Amazon Win Default Judgment Against Counterfeiters of Camera Accessories


MELVILLE, N.Y., November 21, 2024 – Canon U.S.A., Inc. and its parent company, Canon Inc., Amazon.com, Inc. and Amazon.com Services LLC, are pleased to an…",https://www.the-digital-picture.com/News/News-Post.aspx?News=39470&Title=Canon-Continues-Fight-Against-Counterfeit-Accessories
Warner Bros. Gambles on Hollywood-First Strategy for Max in Asia,Sohee Kim,2024-11-17T22:00:17Z,(Bloomberg) -- Warner Bros. Discovery Inc. is rolling out its Max streaming service in Asia this week with a contrarian strategy: Rather than investing...,https://finance.yahoo.com/news/warner-bros-gambles-hollywood-first-220017800.html
"Amazon, Meta nuclear power initiatives reportedly encounter challenges",Maria Deutscher,2024-11-04T21:40:10Z,Two Amazon.com Inc. and Meta Platforms Inc. initiatives to build data centers powered by nuclear energy are off to a bumpy start. Axios reported today that Amazon’s project recently failed to secure a key regulatory approval. Meta’s planned data center campus…,https://siliconangle.com/2024/11/04/amazon-meta-nuclear-power-initiatives-reportedly-encounter-challenges/
"Violich Capital Management Inc. Raises Position in Amazon.com, Inc. (NASDAQ:AMZN)",MarketBeat News,2024-11-22T09:54:47Z,"Violich Capital Management Inc. lifted its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 2.7% during the third quarter, according to the company in its most recent filing with the Securities & Exchange Commission. The firm owned 48,420 shares of the e-…",https://www.etfdailynews.com/2024/11/22/violich-capital-management-inc-raises-position-in-amazon-com-inc-nasdaqamzn/
"Wesbanco Bank Inc. Buys 11,112 Shares of Amazon.com, Inc. (NASDAQ:AMZN)",MarketBeat News,2024-11-13T08:14:52Z,"Wesbanco Bank Inc. increased its position in Amazon.com, Inc. (NASDAQ:AMZN) by 3.1% in the third quarter, according to its most recent disclosure with the SEC. The institutional investor owned 368,553 shares of the e-commerce giant’s stock after purchasing an…",https://www.etfdailynews.com/2024/11/13/wesbanco-bank-inc-buys-11112-shares-of-amazon-com-inc-nasdaqamzn/
"Amazon.com, Inc. (NASDAQ:AMZN) Shares Sold by Armstrong Fleming & Moore Inc",MarketBeat News,2024-11-17T09:18:45Z,"Armstrong Fleming & Moore Inc decreased its holdings in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 3.4% during the 3rd quarter, according to its most recent 13F filing with the Securities and Exchange Commission. The firm owned 9,966 shares of the e-commerce…",https://www.etfdailynews.com/2024/11/17/amazon-com-inc-nasdaqamzn-shares-sold-by-armstrong-fleming-moore-inc/
"Trilogy Capital Inc. Acquires 241 Shares of Amazon.com, Inc. (NASDAQ:AMZN)",MarketBeat News,2024-11-22T11:46:44Z,"Trilogy Capital Inc. increased its holdings in Amazon.com, Inc. (NASDAQ:AMZN) by 2.7% in the third quarter, HoldingsChannel reports. The firm owned 9,161 shares of the e-commerce giant’s stock after purchasing an additional 241 shares during the period. Trilo…",https://www.etfdailynews.com/2024/11/22/trilogy-capital-inc-acquires-241-shares-of-amazon-com-inc-nasdaqamzn/
"Amazon.com, Inc. (NASDAQ:AMZN) Holdings Raised by Oakworth Capital Inc.",MarketBeat News,2024-11-24T09:52:55Z,"Oakworth Capital Inc. lifted its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 0.4% during the third quarter, HoldingsChannel reports. The fund owned 23,522 shares of the e-commerce giant’s stock after purchasing an additional 104 shares during the quarter. Oakw…",https://www.etfdailynews.com/2024/11/24/amazon-com-inc-nasdaqamzn-holdings-raised-by-oakworth-capital-inc/
"Mission Cloud launches new security solution for AWS, powered by CrowdStrike Falcon",Duncan Riley,2024-11-14T14:00:03Z,"Managed cloud service provider Mission Cloud Services Inc. today launched Mission Cloud Secure, a fully managed cloud detection and response service powered by CrowdStrike Holdings Inc.’s Falcon cybersecurity platform. The new offering has been designed to pr…",https://siliconangle.com/2024/11/14/mission-cloud-launches-new-security-solution-aws-powered-crowdstrike-falcon/
You Can Earn Easy Bonus Travel Points with This Amazon Offer,Eye of the Flyer,2024-11-05T07:07:04Z,"A targeted offer for Amazon purchases can score you some pretty easy bonus points. And the timing is great, considering Black Friday and Cyber Monday deals are only a few weeks away.
The post You Can Earn Easy Bonus Travel Points with This Amazon Offer appear…",https://eyeoftheflyer.com/2024/11/05/amazon-amex-offer/
"Morning Notes for November 21, 2024",ARLnow.com,2024-11-21T12:30:41Z,"No Timeline for HQ2 Phase 2 -- ""Last year, Amazon.com Inc. said it would break ground on PenPlace, the Helix-anchored second phase of HQ2 in Crystal City, in 2024. That’s clearly not going to happen, and the tea leaves don’t suggest any movement on the near h…",https://www.arlnow.com/2024/11/21/morning-notes-for-november-21-2024/
日本各地の美味をゲット！『その場で当たる！Prize ON限定 ご当地グルメキャンペーン(第3弾)』11月1日(金)スタート,,2024-10-28T02:30:00Z,"[株式会社セガ フェイブ]
[画像: https://prcdn.freetls.fastly.net/release_image/16101/345/16101-345-39c6d24ffb0af14d00b3d84786e84449-853x853.png?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bounds&amp...",https://prtimes.jp/main/html/rd/p/000000345.000016101.html
Jim Cramer Calls Trump's Return To White House A 'Huge Win For The Stock Market',Pooja Rajkumari,2024-11-07T18:10:39Z,"In the wake of the recent U.S. presidential election, Jim Cramer has connected the surge in the stock market to the election of President-elect Donald Trump ...",https://finance.yahoo.com/news/jim-cramer-calls-trumps-return-181039930.html
"Savvy Advisors Inc. Increases Stake in Amazon.com, Inc. (NASDAQ:AMZN)",MarketBeat News,2024-10-27T09:44:49Z,"Savvy Advisors Inc. lifted its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 213.4% during the 2nd quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission (SEC). The firm owned 23,260 shares of the e-…",https://www.etfdailynews.com/2024/10/27/savvy-advisors-inc-increases-stake-in-amazon-com-inc-nasdaqamzn/
"Christopher J. Hasenberg Inc Boosts Holdings in Amazon.com, Inc. (NASDAQ:AMZN)",MarketBeat News,2024-11-08T09:18:48Z,"Christopher J. Hasenberg Inc raised its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 51.3% during the third quarter, according to its most recent filing with the Securities and Exchange Commission (SEC). The fund owned 454 shares of the e-commerce giant’s stock…",https://www.etfdailynews.com/2024/11/08/christopher-j-hasenberg-inc-boosts-holdings-in-amazon-com-inc-nasdaqamzn/
"Amazon.com, Inc. (NASDAQ:AMZN) Shares Sold by Sunbelt Securities Inc.",MarketBeat News,2024-10-28T08:23:29Z,"Sunbelt Securities Inc. decreased its holdings in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 3.3% in the 2nd quarter, Holdings Channel.com reports. The firm owned 80,739 shares of the e-commerce giant’s stock after selling 2,783 shares during the quarter. Am…",https://www.etfdailynews.com/2024/10/28/amazon-com-inc-nasdaqamzn-shares-sold-by-sunbelt-securities-inc/
"Amazon.com, Inc. (NASDAQ:AMZN) Position Lessened by Abacus Planning Group Inc.",MarketBeat News,2024-10-31T07:08:50Z,"Abacus Planning Group Inc. reduced its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 29.3% in the third quarter, according to its most recent 13F filing with the Securities and Exchange Commission (SEC). The fund owned 91,443 shares of the e-commerce g…",https://www.etfdailynews.com/2024/10/31/amazon-com-inc-nasdaqamzn-position-lessened-by-abacus-planning-group-inc/
"EWG Elevate Inc. Reduces Position in Amazon.com, Inc. (NASDAQ:AMZN)",MarketBeat News,2024-11-03T10:14:51Z,"EWG Elevate Inc. trimmed its position in Amazon.com, Inc. (NASDAQ:AMZN) by 6.7% during the 3rd quarter, according to the company in its most recent filing with the Securities and Exchange Commission (SEC). The firm owned 7,462 shares of the e-commerce giant’s…",https://www.etfdailynews.com/2024/11/03/ewg-elevate-inc-reduces-position-in-amazon-com-inc-nasdaqamzn/
"Amazon.com, Inc. (NASDAQ:AMZN) Holdings Increased by Lazari Capital Management Inc.",MarketBeat News,2024-10-30T08:29:00Z,"Lazari Capital Management Inc. increased its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 4.4% during the 2nd quarter, HoldingsChannel reports. The institutional investor owned 76,156 shares of the e-commerce giant’s stock after acquiring an additional 3,188 sh…",https://www.etfdailynews.com/2024/10/30/amazon-com-inc-nasdaqamzn-holdings-increased-by-lazari-capital-management-inc/
"Amazon.com, Inc. (NASDAQ:AMZN) Shares Sold by Appleton Partners Inc. MA",MarketBeat News,2024-10-31T07:08:52Z,"Appleton Partners Inc. MA lowered its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 0.6% in the third quarter, HoldingsChannel.com reports. The firm owned 194,847 shares of the e-commerce giant’s stock after selling 1,157 shares during the period. Amaz…",https://www.etfdailynews.com/2024/10/31/amazon-com-inc-nasdaqamzn-shares-sold-by-appleton-partners-inc-ma/
"Amazon.com, Inc. (NASDAQ:AMZN) Shares Bought by McNamara Financial Services Inc.",MarketBeat News,2024-11-10T08:03:01Z,"McNamara Financial Services Inc. boosted its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 28.9% during the third quarter, HoldingsChannel.com reports. The institutional investor owned 2,764 shares of the e-commerce giant’s stock after purchasing an ad…",https://www.etfdailynews.com/2024/11/10/amazon-com-inc-nasdaqamzn-shares-bought-by-mcnamara-financial-services-inc/
Ionix unveils Cloud Exposure Validator to streamline cloud security alert management,Duncan Riley,2024-11-19T14:00:48Z,"Israeli attack surface management startup Ionix Inc. today announced the launch of Cloud Exposure Validator, a new tool to help security teams manage alerts generated by cloud security platforms. The Validator analyzes and reprioritizes alerts from cloud secu…",https://siliconangle.com/2024/11/19/ionix-unveils-cloud-exposure-validator-streamline-cloud-security-alert-management/
Writer reels in $200M for its generative AI toolkit,Maria Deutscher,2024-11-12T19:37:13Z,"Artificial intelligence startup Writer Inc. today disclosed that it has closed a $200 million Series C investment at a $1.9 billion valuation.  Premji Invest, Radical Ventures and ICONIQ Growth led the round. They were joined by more than a half dozen other b…",https://siliconangle.com/2024/11/12/writer-reels-200m-generative-ai-toolkit/
テレビもネット動画も「ORION」におまかせ！「ORION Google TV搭載スマートテレビ/チューナーレステレビ」をフルリニューアル,,2024-11-12T02:30:00Z,"[株式会社ドウシシャ]
[画像1: https://prcdn.freetls.fastly.net/release_image/28427/582/28427-582-d4c03e76ce949ba3c14a532e08f54391-1280x429.jpg?width=536&quality=85%2C75&format=jpeg&auto=webp&fit=bounds&a...",https://prtimes.jp/main/html/rd/p/000000582.000028427.html
"Amazon.com, Inc. (NASDAQ:AMZN) Shares Bought by Culbertson A N & Co. Inc.",MarketBeat News,2024-11-16T08:08:51Z,"Culbertson A N & Co. Inc. grew its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 4.1% in the third quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission. The firm owned 27,162 shares of the e-commer…",https://www.etfdailynews.com/2024/11/16/amazon-com-inc-nasdaqamzn-shares-bought-by-culbertson-a-n-co-inc/
Report: Amazon is developing smart glasses for its delivery drivers,Maria Deutscher,2024-11-11T23:22:53Z,"Amazon.com Inc. is developing a pair of smart glasses meant to make its delivery drivers more productive, Reuters reported today. The project is said to be known as Amelia internally. The upcoming device is reportedly based on the consumer-focused Echo Frames…",https://siliconangle.com/2024/11/11/report-amazon-developing-smart-glasses-delivery-drivers/
"Accused of violating labor rights, Amazon and SpaceX attack US labor board in court",James Farrell,2024-11-19T02:11:35Z,"Attorneys for Amazon.com Inc. and Elon Musk’s SpaceX Corp. today argued in a federal appeals court that the National Labor Relations Board is unconstitutional. In separate cases, attorneys for the two companies told a panel of judges at the Fifth Circuit Cour…",https://siliconangle.com/2024/11/18/accused-violating-labor-rights-amazon-spacex-attack-us-labor-board-court/
"Amazon.com, Inc. (NASDAQ:AMZN) Shares Bought by Stratos Wealth Advisors LLC",MarketBeat News,2024-11-19T08:14:50Z,"Stratos Wealth Advisors LLC lifted its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 5.4% during the 3rd quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission. The fund owned 139,673 shares of the e-comm…",https://www.etfdailynews.com/2024/11/19/amazon-com-inc-nasdaqamzn-shares-bought-by-stratos-wealth-advisors-llc/
"Strategic Advocates LLC Decreases Holdings in Amazon.com, Inc. (NASDAQ:AMZN)",MarketBeat News,2024-11-19T08:14:49Z,"Strategic Advocates LLC decreased its holdings in Amazon.com, Inc. (NASDAQ:AMZN) by 14.5% in the third quarter, according to its most recent 13F filing with the SEC. The institutional investor owned 29,667 shares of the e-commerce giant’s stock after selling …",https://www.etfdailynews.com/2024/11/19/strategic-advocates-llc-decreases-holdings-in-amazon-com-inc-nasdaqamzn/
"Amazon.com, Inc. (NASDAQ:AMZN) Shares Acquired by Provident Wealth Management LLC",MarketBeat News,2024-11-16T08:09:03Z,"Provident Wealth Management LLC lifted its holdings in Amazon.com, Inc. (NASDAQ:AMZN) by 9.9% during the 3rd quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission. The institutional investor owned 2,9…",https://www.etfdailynews.com/2024/11/16/amazon-com-inc-nasdaqamzn-shares-acquired-by-provident-wealth-management-llc/
"BCS Wealth Management Reduces Stake in Amazon.com, Inc. (NASDAQ:AMZN)",MarketBeat News,2024-11-18T08:14:50Z,"BCS Wealth Management lessened its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 9.1% during the 3rd quarter, according to the company in its most recent filing with the Securities & Exchange Commission. The firm owned 9,633 shares of the e-commerce gi…",https://www.etfdailynews.com/2024/11/18/bcs-wealth-management-reduces-stake-in-amazon-com-inc-nasdaqamzn/
"Marks Wealth LLC Cuts Holdings in Amazon.com, Inc. (NASDAQ:AMZN)",MarketBeat News,2024-11-20T10:08:53Z,"Marks Wealth LLC lessened its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 14.5% in the 3rd quarter, Holdings Channel.com reports. The fund owned 1,180 shares of the e-commerce giant’s stock after selling 200 shares during the quarter. Amazon.com comprises appr…",https://www.etfdailynews.com/2024/11/20/marks-wealth-llc-cuts-holdings-in-amazon-com-inc-nasdaqamzn/
"Westhampton Capital LLC Increases Position in Amazon.com, Inc. (NASDAQ:AMZN)",MarketBeat News,2024-11-25T08:12:43Z,"Westhampton Capital LLC raised its holdings in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 5.0% in the 3rd quarter, according to its most recent Form 13F filing with the Securities and Exchange Commission (SEC). The firm owned 5,685 shares of the e-commerce g…",https://www.etfdailynews.com/2024/11/25/westhampton-capital-llc-increases-position-in-amazon-com-inc-nasdaqamzn/
"Waldron Private Wealth LLC Boosts Holdings in Amazon.com, Inc. (NASDAQ:AMZN)",MarketBeat News,2024-11-25T08:12:43Z,"Waldron Private Wealth LLC increased its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 2.7% in the third quarter, according to its most recent 13F filing with the SEC. The firm owned 92,803 shares of the e-commerce giant’s stock after purchasing an add…",https://www.etfdailynews.com/2024/11/25/waldron-private-wealth-llc-boosts-holdings-in-amazon-com-inc-nasdaqamzn/
"Amazon.com, Inc. (NASDAQ:AMZN) is Ferguson Wellman Capital Management Inc.’s 10th Largest Position",MarketBeat News,2024-11-20T08:47:01Z,"Ferguson Wellman Capital Management Inc. reduced its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 6.6% during the 3rd quarter, HoldingsChannel reports. The fund owned 543,375 shares of the e-commerce giant’s stock after selling 38,171 shares during th…",https://www.etfdailynews.com/2024/11/20/amazon-com-inc-nasdaqamzn-is-ferguson-wellman-capital-management-inc-s-10th-largest-position/
"Argus Investors Counsel Inc. Grows Stock Holdings in Amazon.com, Inc. (NASDAQ:AMZN)",MarketBeat News,2024-11-24T09:52:54Z,"Argus Investors Counsel Inc. grew its holdings in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 7.2% in the third quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission (SEC). The firm owned 19,020 shares of …",https://www.etfdailynews.com/2024/11/24/argus-investors-counsel-inc-grows-stock-holdings-in-amazon-com-inc-nasdaqamzn/
"Amazon to invest another $4B in Anthropic as part of AI, chip collaboration",Maria Deutscher,2024-11-22T19:51:19Z,Amazon.com Inc. today detailed plans to double its investment in Anthropic PBC to $8 billion. The announcement of the latest $4 billion cash infusion comes about a year after the cloud and retail giant disclosed its first $4 billion commitment to Anthropic. A…,https://siliconangle.com/2024/11/22/amazon-invest-another-4b-anthropic-part-ai-chip-collaboration/
